policy,dataset,subject,patch_index,start_x,start_y,start_z,nodes,edges,topology_nodes,degree2_nodes,boundary_nodes
radius_1p5x_c095,topbrain,topcow_mr_027,237,120,533,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,238,120,533,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,239,120,533,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,240,160,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,241,160,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,242,160,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,243,160,0,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,244,160,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,245,160,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,246,160,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,247,160,40,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,248,160,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,249,160,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,250,160,80,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,251,160,80,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,252,160,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,253,160,120,40,11,9,1,7,3
radius_1p5x_c095,topbrain,topcow_mr_027,254,160,120,80,11,9,1,7,3
radius_1p5x_c095,topbrain,topcow_mr_027,255,160,120,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,256,160,160,0,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_mr_027,257,160,160,40,15,15,4,7,4
radius_1p5x_c095,topbrain,topcow_mr_027,258,160,160,80,20,19,4,10,6
radius_1p5x_c095,topbrain,topcow_mr_027,259,160,160,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,260,160,200,0,5,3,0,1,4
radius_1p5x_c095,topbrain,topcow_mr_027,261,160,200,40,36,31,4,18,14
radius_1p5x_c095,topbrain,topcow_mr_027,262,160,200,80,42,36,5,22,15
radius_1p5x_c095,topbrain,topcow_mr_027,263,160,200,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,264,160,240,0,18,15,3,7,8
radius_1p5x_c095,topbrain,topcow_mr_027,265,160,240,40,46,43,8,27,11
radius_1p5x_c095,topbrain,topcow_mr_027,266,160,240,80,35,33,7,21,7
radius_1p5x_c095,topbrain,topcow_mr_027,267,160,240,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,268,160,280,0,32,31,5,25,2
radius_1p5x_c095,topbrain,topcow_mr_027,269,160,280,40,38,33,3,25,10
radius_1p5x_c095,topbrain,topcow_mr_027,270,160,280,80,18,15,1,12,5
radius_1p5x_c095,topbrain,topcow_mr_027,271,160,280,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,272,160,320,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,273,160,320,40,9,7,1,5,3
radius_1p5x_c095,topbrain,topcow_mr_027,274,160,320,80,13,11,1,9,3
radius_1p5x_c095,topbrain,topcow_mr_027,275,160,320,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,276,160,360,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,277,160,360,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,278,160,360,80,23,22,1,19,3
radius_1p5x_c095,topbrain,topcow_mr_027,279,160,360,117,16,14,0,12,4
radius_1p5x_c095,topbrain,topcow_mr_027,280,160,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,281,160,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,282,160,400,80,27,25,2,21,4
radius_1p5x_c095,topbrain,topcow_mr_027,283,160,400,117,23,21,1,19,3
radius_1p5x_c095,topbrain,topcow_mr_027,284,160,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,285,160,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,286,160,440,80,7,5,1,3,3
radius_1p5x_c095,topbrain,topcow_mr_027,287,160,440,117,7,5,1,3,3
radius_1p5x_c095,topbrain,topcow_mr_027,288,160,480,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,289,160,480,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,290,160,480,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,291,160,480,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,292,160,520,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,293,160,520,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,294,160,520,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,295,160,520,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,296,160,533,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,297,160,533,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,298,160,533,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,299,160,533,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,300,200,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,301,200,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,302,200,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,303,200,0,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,304,200,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,305,200,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,306,200,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,307,200,40,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,308,200,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,309,200,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,310,200,80,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,311,200,80,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,312,200,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,313,200,120,40,5,3,0,1,4
radius_1p5x_c095,topbrain,topcow_mr_027,314,200,120,80,17,14,4,3,10
radius_1p5x_c095,topbrain,topcow_mr_027,315,200,120,117,16,15,5,4,7
radius_1p5x_c095,topbrain,topcow_mr_027,316,200,160,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,317,200,160,40,22,19,6,4,12
radius_1p5x_c095,topbrain,topcow_mr_027,318,200,160,80,38,35,11,10,17
radius_1p5x_c095,topbrain,topcow_mr_027,319,200,160,117,14,14,8,2,4
radius_1p5x_c095,topbrain,topcow_mr_027,320,200,200,0,7,5,1,1,5
radius_1p5x_c095,topbrain,topcow_mr_027,321,200,200,40,57,53,13,22,22
radius_1p5x_c095,topbrain,topcow_mr_027,322,200,200,80,58,50,9,23,26
radius_1p5x_c095,topbrain,topcow_mr_027,323,200,200,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,324,200,240,0,20,18,4,7,9
radius_1p5x_c095,topbrain,topcow_mr_027,325,200,240,40,44,44,11,20,13
radius_1p5x_c095,topbrain,topcow_mr_027,326,200,240,80,30,29,7,13,10
radius_1p5x_c095,topbrain,topcow_mr_027,327,200,240,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,328,200,280,0,36,31,3,21,12
radius_1p5x_c095,topbrain,topcow_mr_027,329,200,280,40,25,20,2,12,11
radius_1p5x_c095,topbrain,topcow_mr_027,330,200,280,80,11,8,1,5,5
radius_1p5x_c095,topbrain,topcow_mr_027,331,200,280,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,332,200,320,0,20,19,1,18,1
radius_1p5x_c095,topbrain,topcow_mr_027,333,200,320,40,9,7,2,5,2
radius_1p5x_c095,topbrain,topcow_mr_027,334,200,320,80,14,11,2,8,4
radius_1p5x_c095,topbrain,topcow_mr_027,335,200,320,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,336,200,360,0,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_mr_027,337,200,360,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,338,200,360,80,14,12,0,10,4
radius_1p5x_c095,topbrain,topcow_mr_027,339,200,360,117,6,5,0,4,2
radius_1p5x_c095,topbrain,topcow_mr_027,340,200,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,341,200,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,342,200,400,80,13,11,0,9,4
radius_1p5x_c095,topbrain,topcow_mr_027,343,200,400,117,9,8,0,7,2
radius_1p5x_c095,topbrain,topcow_mr_027,344,200,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,345,200,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,346,200,440,80,8,7,1,6,1
radius_1p5x_c095,topbrain,topcow_mr_027,347,200,440,117,8,7,1,6,1
radius_1p5x_c095,topbrain,topcow_mr_027,348,200,480,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,349,200,480,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,350,200,480,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,351,200,480,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,352,200,520,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,353,200,520,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,354,200,520,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,355,200,520,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,356,200,533,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,357,200,533,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,358,200,533,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,359,200,533,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,360,240,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,361,240,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,362,240,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,363,240,0,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,364,240,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,365,240,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,366,240,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,367,240,40,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,368,240,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,369,240,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,370,240,80,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,371,240,80,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,372,240,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,373,240,120,40,5,3,1,1,3
radius_1p5x_c095,topbrain,topcow_mr_027,374,240,120,80,15,12,5,1,9
radius_1p5x_c095,topbrain,topcow_mr_027,375,240,120,117,10,9,4,0,6
radius_1p5x_c095,topbrain,topcow_mr_027,376,240,160,0,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_mr_027,377,240,160,40,24,22,8,6,10
radius_1p5x_c095,topbrain,topcow_mr_027,378,240,160,80,40,36,13,8,19
radius_1p5x_c095,topbrain,topcow_mr_027,379,240,160,117,9,10,5,1,3
radius_1p5x_c095,topbrain,topcow_mr_027,380,240,200,0,6,4,0,2,4
radius_1p5x_c095,topbrain,topcow_mr_027,381,240,200,40,44,43,12,17,15
radius_1p5x_c095,topbrain,topcow_mr_027,382,240,200,80,39,38,11,16,12
radius_1p5x_c095,topbrain,topcow_mr_027,383,240,200,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,384,240,240,0,20,18,4,10,6
radius_1p5x_c095,topbrain,topcow_mr_027,385,240,240,40,43,41,8,24,11
radius_1p5x_c095,topbrain,topcow_mr_027,386,240,240,80,27,25,6,12,9
radius_1p5x_c095,topbrain,topcow_mr_027,387,240,240,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,388,240,280,0,32,30,6,22,4
radius_1p5x_c095,topbrain,topcow_mr_027,389,240,280,40,27,23,4,17,6
radius_1p5x_c095,topbrain,topcow_mr_027,390,240,280,80,29,26,4,19,6
radius_1p5x_c095,topbrain,topcow_mr_027,391,240,280,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,392,240,320,0,21,18,2,15,4
radius_1p5x_c095,topbrain,topcow_mr_027,393,240,320,40,8,7,1,6,1
radius_1p5x_c095,topbrain,topcow_mr_027,394,240,320,80,21,19,3,15,3
radius_1p5x_c095,topbrain,topcow_mr_027,395,240,320,117,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_mr_027,396,240,360,0,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_mr_027,397,240,360,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,398,240,360,80,11,9,1,7,3
radius_1p5x_c095,topbrain,topcow_mr_027,399,240,360,117,5,3,0,1,4
radius_1p5x_c095,topbrain,topcow_mr_027,400,240,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,401,240,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,402,240,400,80,8,7,1,6,1
radius_1p5x_c095,topbrain,topcow_mr_027,403,240,400,117,4,3,0,2,2
radius_1p5x_c095,topbrain,topcow_mr_027,404,240,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,405,240,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,406,240,440,80,3,2,1,1,1
radius_1p5x_c095,topbrain,topcow_mr_027,407,240,440,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,408,240,480,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,409,240,480,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,410,240,480,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,411,240,480,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,412,240,520,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,413,240,520,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,414,240,520,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,415,240,520,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,416,240,533,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,417,240,533,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,418,240,533,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,419,240,533,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,420,280,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,421,280,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,422,280,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,423,280,0,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,424,280,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,425,280,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,426,280,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,427,280,40,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,428,280,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,429,280,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,430,280,80,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,431,280,80,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,432,280,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,433,280,120,40,7,5,0,3,4
radius_1p5x_c095,topbrain,topcow_mr_027,434,280,120,80,16,12,0,8,8
radius_1p5x_c095,topbrain,topcow_mr_027,435,280,120,117,15,13,0,11,4
radius_1p5x_c095,topbrain,topcow_mr_027,436,280,160,0,10,8,0,6,4
radius_1p5x_c095,topbrain,topcow_mr_027,437,280,160,40,30,25,2,16,12
radius_1p5x_c095,topbrain,topcow_mr_027,438,280,160,80,35,30,4,17,14
radius_1p5x_c095,topbrain,topcow_mr_027,439,280,160,117,21,18,1,12,8
radius_1p5x_c095,topbrain,topcow_mr_027,440,280,200,0,12,10,1,8,3
radius_1p5x_c095,topbrain,topcow_mr_027,441,280,200,40,27,22,3,11,13
radius_1p5x_c095,topbrain,topcow_mr_027,442,280,200,80,11,10,3,3,5
radius_1p5x_c095,topbrain,topcow_mr_027,443,280,200,117,9,6,0,3,6
radius_1p5x_c095,topbrain,topcow_mr_027,444,280,240,0,14,11,2,6,6
radius_1p5x_c095,topbrain,topcow_mr_027,445,280,240,40,24,21,3,12,9
radius_1p5x_c095,topbrain,topcow_mr_027,446,280,240,80,12,10,1,6,5
radius_1p5x_c095,topbrain,topcow_mr_027,447,280,240,117,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_mr_027,448,280,280,0,16,12,3,6,7
radius_1p5x_c095,topbrain,topcow_mr_027,449,280,280,40,14,12,2,8,4
radius_1p5x_c095,topbrain,topcow_mr_027,450,280,280,80,20,17,2,12,6
radius_1p5x_c095,topbrain,topcow_mr_027,451,280,280,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,452,280,320,0,2,1,1,0,1
radius_1p5x_c095,topbrain,topcow_mr_027,453,280,320,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,454,280,320,80,7,5,0,3,4
radius_1p5x_c095,topbrain,topcow_mr_027,455,280,320,117,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_mr_027,456,280,360,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,457,280,360,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,458,280,360,80,6,5,0,4,2
radius_1p5x_c095,topbrain,topcow_mr_027,459,280,360,117,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_mr_027,460,280,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,461,280,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,462,280,400,80,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_mr_027,463,280,400,117,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_mr_027,464,280,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,465,280,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,466,280,440,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,467,280,440,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,468,280,480,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,469,280,480,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,470,280,480,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,471,280,480,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,472,280,520,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,473,280,520,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,474,280,520,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,475,280,520,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,476,280,533,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,477,280,533,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,478,280,533,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,479,280,533,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,480,320,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,481,320,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,482,320,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,483,320,0,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,484,320,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,485,320,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,486,320,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,487,320,40,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,488,320,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,489,320,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,490,320,80,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,491,320,80,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,492,320,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,493,320,120,40,10,8,0,6,4
radius_1p5x_c095,topbrain,topcow_mr_027,494,320,120,80,25,20,1,13,11
radius_1p5x_c095,topbrain,topcow_mr_027,495,320,120,117,33,31,6,21,6
radius_1p5x_c095,topbrain,topcow_mr_027,496,320,160,0,12,10,1,8,3
radius_1p5x_c095,topbrain,topcow_mr_027,497,320,160,40,20,18,0,16,4
radius_1p5x_c095,topbrain,topcow_mr_027,498,320,160,80,54,52,14,26,14
radius_1p5x_c095,topbrain,topcow_mr_027,499,320,160,117,58,59,14,35,9
radius_1p5x_c095,topbrain,topcow_mr_027,500,320,200,0,19,14,2,9,8
radius_1p5x_c095,topbrain,topcow_mr_027,501,320,200,40,14,12,0,10,4
radius_1p5x_c095,topbrain,topcow_mr_027,502,320,200,80,37,34,11,15,11
radius_1p5x_c095,topbrain,topcow_mr_027,503,320,200,117,45,41,8,25,12
radius_1p5x_c095,topbrain,topcow_mr_027,504,320,240,0,7,5,1,3,3
radius_1p5x_c095,topbrain,topcow_mr_027,505,320,240,40,4,3,0,2,2
radius_1p5x_c095,topbrain,topcow_mr_027,506,320,240,80,28,26,7,11,10
radius_1p5x_c095,topbrain,topcow_mr_027,507,320,240,117,40,40,9,22,9
radius_1p5x_c095,topbrain,topcow_mr_027,508,320,280,0,4,3,1,2,1
radius_1p5x_c095,topbrain,topcow_mr_027,509,320,280,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,510,320,280,80,18,16,5,3,10
radius_1p5x_c095,topbrain,topcow_mr_027,511,320,280,117,32,30,7,12,13
radius_1p5x_c095,topbrain,topcow_mr_027,512,320,320,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,513,320,320,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,514,320,320,80,7,6,0,5,2
radius_1p5x_c095,topbrain,topcow_mr_027,515,320,320,117,20,18,1,14,5
radius_1p5x_c095,topbrain,topcow_mr_027,516,320,360,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,517,320,360,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,518,320,360,80,6,5,0,4,2
radius_1p5x_c095,topbrain,topcow_mr_027,519,320,360,117,10,8,0,6,4
radius_1p5x_c095,topbrain,topcow_mr_027,520,320,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,521,320,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,522,320,400,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,523,320,400,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,524,320,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,525,320,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,526,320,440,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,527,320,440,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,528,320,480,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,529,320,480,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,530,320,480,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,531,320,480,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,532,320,520,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,533,320,520,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,534,320,520,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,535,320,520,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,536,320,533,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,537,320,533,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,538,320,533,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,539,320,533,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,540,360,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,541,360,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,542,360,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,543,360,0,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,544,360,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,545,360,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,546,360,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,547,360,40,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,548,360,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,549,360,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,550,360,80,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,551,360,80,117,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,552,360,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_027,553,360,120,40,7,6,0,5,2
radius_1p5x_c095,topbrain,topcow_mr_027,554,360,120,80,24,22,3,16,5
radius_1p5x_c095,topbrain,topcow_mr_027,555,360,120,117,19,16,3,9,7
radius_1p5x_c095,topbrain,topcow_mr_027,556,360,160,0,8,5,1,2,5
radius_1p5x_c095,topbrain,topcow_mr_027,557,360,160,40,9,8,0,7,2
radius_1p5x_c095,topbrain,topcow_mr_027,558,360,160,80,51,46,13,23,15
radius_1p5x_c095,topbrain,topcow_mr_027,559,360,160,117,47,40,10,21,16
radius_1p5x_c095,topbrain,topcow_mr_027,560,360,200,0,6,5,2,2,2
